,sub_id,Group,hemi,area,linear_fit,slope,y_shift
36,sub-CC01077XX14,preterm,L,dorsal,0.011604224183475065,-1.6154873508445344,137.71634071074334
37,sub-CC01104XX07,preterm,L,dorsal,0.04824572695618412,-2.6692847938389805,161.2579377809754
38,sub-CC01116AN11,preterm,L,dorsal,0.051468074279841236,3.06382407149981,110.14562157573894
39,sub-CC01209XX13,preterm,L,dorsal,0.002126331723284358,0.5430717492004281,139.71967119771753
40,sub-CC01218XX14,preterm,L,dorsal,0.0003101383476408204,0.28606822435600743,126.88509372696122
41,sub-CC00063AN06,preterm,L,ventral,0.03440021049151487,-3.000085079823987,81.63525913728103
42,sub-CC00063BN06,preterm,L,ventral,0.03381978135481434,-2.9864943959377404,81.3721530346486
43,sub-CC00087BN14,preterm,L,ventral,0.04436080902892092,-3.087705892468235,80.78405339888235
44,sub-CC00121XX06,preterm,L,ventral,0.03877185615508516,-2.9249702590194855,90.06681215648327
45,sub-CC00136AN13,preterm,L,ventral,0.03590224399838737,-2.541064827351906,82.78354862687239
46,sub-CC00177XX13,preterm,L,ventral,0.028039817796080335,-2.647917332080497,86.93555660950638
47,sub-CC00216AN10,preterm,L,ventral,0.055418201489964014,-4.054181793458096,97.47830433861894
48,sub-CC00237XX15,preterm,L,ventral,0.029459229333673398,-2.6205782278713756,80.98903718581678
49,sub-CC00245AN15,preterm,L,ventral,0.06962025922716475,-3.939435466562807,109.62298994237902
50,sub-CC00245BN15,preterm,L,ventral,0.02029692103121916,-2.1173417011558344,64.36834190195106
51,sub-CC00245BN15,preterm,L,ventral,0.026628356159258626,-2.463595737140224,64.1053225421496
52,sub-CC00271XX08,preterm,L,ventral,0.023461736875128647,-2.388475055595817,66.46385630445857
53,sub-CC00281AN10,preterm,L,ventral,0.011999620218819285,-1.555876776718081,74.16341440341634
54,sub-CC00293BN14,preterm,L,ventral,0.022053505760267655,-2.2999400189102905,91.65833247129994
55,sub-CC00351XX05,preterm,L,ventral,0.0342653052776547,-3.105480601969424,101.81516371125787
56,sub-CC00389XX19,preterm,L,ventral,0.07392929498464018,-4.599194795168519,110.62220500970027
57,sub-CC00406XX10,preterm,L,ventral,0.14904623667509287,-6.658086464305182,130.24247651530982
58,sub-CC00465XX12,preterm,L,ventral,0.03967173588593853,-3.1692558220590374,126.17361228927471
59,sub-CC00492BN15,preterm,L,ventral,0.0036755983200661424,-0.8396521818260009,78.30109641237607
60,sub-CC00525XX14,preterm,L,ventral,0.01629076622481762,-2.176159727845256,85.27024707660738
61,sub-CC00563XX11,preterm,L,ventral,0.06923108402872646,-4.3626893466660706,101.46479894110462
62,sub-CC00648XX22,preterm,L,ventral,0.025691505627651212,-2.6079995264425144,88.75260573838439
63,sub-CC00754AN12,preterm,L,ventral,0.11336356462490071,-4.854263607869756,95.93806376845583
64,sub-CC00764AN14,preterm,L,ventral,0.03614347066163537,-2.7203475597812354,64.84787522206466
65,sub-CC00764BN14,preterm,L,ventral,0.07571191320007153,-4.442670148992762,93.87109344567165
66,sub-CC00770XX12,preterm,L,ventral,0.029212582798696207,-2.348879343619785,80.58809210319212
67,sub-CC00792XX18,preterm,L,ventral,0.012433622213833151,-1.7145215383643975,74.4523267825947
68,sub-CC00830XX14,preterm,L,ventral,0.03459929840003406,-2.8517316046287706,77.43267694826358
69,sub-CC00891XX18,preterm,L,ventral,0.022493715131754133,-2.58970339891907,76.19092785787166
70,sub-CC00907XX16,preterm,L,ventral,6.954689551819104e-05,0.12384228369337696,66.72686288738866
71,sub-CC00919XX20,preterm,L,ventral,0.11563157035905325,-5.296409715552025,118.47942396908624
72,sub-CC00997BN25,preterm,L,ventral,0.03354534812156662,-3.0971735131512386,83.2291201442959
73,sub-CC00998BN26,preterm,L,ventral,0.1304313953605849,-6.192873056491811,107.26466334685503
74,sub-CC01011XX05,preterm,L,ventral,0.08546948306556401,-4.803782382283426,99.27439768637481
75,sub-CC01025XX11,preterm,L,ventral,0.015513686910783808,-2.110329156019465,95.52277581013946
76,sub-CC01038XX16,preterm,L,ventral,0.00445130722980791,-1.0265943931987456,59.48384676371907
77,sub-CC01077XX14,preterm,L,ventral,0.12383517836681401,-6.039255290155117,112.37142549783145
78,sub-CC01104XX07,preterm,L,ventral,0.10323135103265246,-5.2720011702455425,107.68366316513415
79,sub-CC01116AN11,preterm,L,ventral,0.09347368899299868,-4.928632793343901,110.83184746827746
80,sub-CC01209XX13,preterm,L,ventral,0.08113683826787577,-4.2101802845796525,84.15164231394444
81,sub-CC01218XX14,preterm,L,ventral,0.010569957435113242,-1.9563609644068902,88.15564797281824
82,sub-CC00063AN06,preterm,R,dorsal,0.020595318135032237,2.3324415376312113,92.02849657337408
83,sub-CC00063BN06,preterm,R,dorsal,0.004030878348702083,0.9055837109916116,122.66155863819061
84,sub-CC00087BN14,preterm,R,dorsal,0.013582319154353928,1.7783434577254997,104.08317358930886
85,sub-CC00121XX06,preterm,R,dorsal,0.0016604238745115962,0.5549818800294674,130.26780449002504
86,sub-CC00136AN13,preterm,R,dorsal,0.0052286728181279996,1.1545263383130824,105.79329281357265
87,sub-CC00177XX13,preterm,R,dorsal,0.01722738654922995,1.9386070837683231,87.52684826894414
88,sub-CC00216AN10,preterm,R,dorsal,0.02311905848002138,2.2547247092680807,95.61731016112265
89,sub-CC00237XX15,preterm,R,dorsal,0.003419089051068469,0.8277935048926608,124.17790078720847
90,sub-CC00245AN15,preterm,R,dorsal,0.008837386190534424,-1.376897970221217,135.9899947718972
91,sub-CC00245BN15,preterm,R,dorsal,0.00480879473526985,0.8900697031466702,120.34813424972523
92,sub-CC00245BN15,preterm,R,dorsal,0.0058471051005482,-1.225787254153321,138.87939213722507
93,sub-CC00271XX08,preterm,R,dorsal,0.012961756207790387,1.3064913092793353,140.92364518177354
94,sub-CC00281AN10,preterm,R,dorsal,0.024410772197069663,2.1541019948407594,109.83260505719853
95,sub-CC00293BN14,preterm,R,dorsal,0.01378865536570828,1.774595652380722,103.31576343639003
96,sub-CC00351XX05,preterm,R,dorsal,0.026465098874818627,2.041420684924047,93.94242446008711
97,sub-CC00389XX19,preterm,R,dorsal,0.014774484264577947,1.8956890611067274,115.9763678884857
98,sub-CC00406XX10,preterm,R,dorsal,0.02296112155282437,2.0967438510591094,101.25906967645622
99,sub-CC00465XX12,preterm,R,dorsal,0.028293675278132424,2.512952595972115,108.44529968033356
100,sub-CC00492BN15,preterm,R,dorsal,0.0075589710927161935,1.251970543366959,96.39428796214547
101,sub-CC00525XX14,preterm,R,dorsal,0.030480805845382042,2.7503298187858536,111.88009315439538
102,sub-CC00563XX11,preterm,R,dorsal,0.015370492715306772,1.7907128728666153,122.36082486201097
103,sub-CC00648XX22,preterm,R,dorsal,0.00412205136756294,0.9082567948314297,117.58152174774563
104,sub-CC00754AN12,preterm,R,dorsal,0.0133931568127863,1.6671730224334746,98.93844817023476
105,sub-CC00764AN14,preterm,R,dorsal,0.00015392559344507006,-0.16961337408277544,130.2075507933287
106,sub-CC00764BN14,preterm,R,dorsal,0.05451619212102998,3.7712529839553564,92.50538227610814
107,sub-CC00770XX12,preterm,R,dorsal,0.020579803303850785,2.2563462308842253,84.69846391758202
108,sub-CC00792XX18,preterm,R,dorsal,0.010707311502990646,1.3358338602819682,131.38650070505835
109,sub-CC00830XX14,preterm,R,dorsal,0.0022270400935012757,0.6233587681199108,134.69976199074344
110,sub-CC00891XX18,preterm,R,dorsal,0.04149244807643371,2.9870241176070804,104.41727045703362
111,sub-CC00907XX16,preterm,R,dorsal,0.004069833028890968,0.9182409448828031,110.46357175566631
112,sub-CC00919XX20,preterm,R,dorsal,1.5845468822939246e-05,0.056485975704457965,117.32314635294227
113,sub-CC00997BN25,preterm,R,dorsal,0.0047495959456197445,-1.048810965123833,141.4507109784176
114,sub-CC00998BN26,preterm,R,dorsal,0.02763443651497255,2.2033359852181933,94.53579356074839
115,sub-CC01011XX05,preterm,R,dorsal,0.0008835403183496959,-0.41716671953438494,147.4558590524761
116,sub-CC01025XX11,preterm,R,dorsal,0.001783432588066125,0.6857903228508794,100.48300234664194
117,sub-CC01038XX16,preterm,R,dorsal,0.009351994502327265,1.446411398638658,104.7139959899895
118,sub-CC01077XX14,preterm,R,dorsal,0.002235665532532627,0.7509677434975487,122.70236175611926
119,sub-CC01104XX07,preterm,R,dorsal,0.00010105969648999125,0.10876527469675563,150.61828209024986
120,sub-CC01116AN11,preterm,R,dorsal,0.037168969458507894,3.0298938267848468,91.00165245239688
121,sub-CC01209XX13,preterm,R,dorsal,6.972214235634322e-05,0.1056198599874815,140.18312501596597
122,sub-CC01218XX14,preterm,R,dorsal,0.048742138858669626,3.385165643118671,97.56906067122225
123,sub-CC00063AN06,preterm,R,ventral,0.009640742431563099,-1.3410989343252127,68.65758622056363
124,sub-CC00063BN06,preterm,R,ventral,0.03777403114696698,-3.46577334672234,105.82579111202956
125,sub-CC00087BN14,preterm,R,ventral,0.041387708582088734,-2.9298074470569695,83.81205230151723
126,sub-CC00121XX06,preterm,R,ventral,0.0822346656900691,-4.189549098885653,104.76287719669129
127,sub-CC00136AN13,preterm,R,ventral,0.032401234065129736,-2.8672375674924275,103.58566976777767
128,sub-CC00177XX13,preterm,R,ventral,0.0014022694364175248,-0.5733207417452936,84.85244733144145
129,sub-CC00216AN10,preterm,R,ventral,0.0072800281689547885,-1.1835472254811112,77.33466480593141
130,sub-CC00237XX15,preterm,R,ventral,0.006330166550302163,1.225641642085045,63.843923842264246
131,sub-CC00245AN15,preterm,R,ventral,0.017330735329802005,-1.7690383191217753,73.98903242404256
132,sub-CC00245BN15,preterm,R,ventral,0.027759595006992765,-2.6326420540135502,92.31118491443243
133,sub-CC00245BN15,preterm,R,ventral,0.01887355054516293,-2.2947589370866033,78.11920449940307
134,sub-CC00271XX08,preterm,R,ventral,0.002908089124041169,-0.8746758600971005,84.12645652771589
135,sub-CC00281AN10,preterm,R,ventral,0.0367111747316764,-2.67908179927662,80.17705922717332
136,sub-CC00293BN14,preterm,R,ventral,0.06797151629922671,-4.05229472449766,116.53458179070869
137,sub-CC00351XX05,preterm,R,ventral,0.03487259419909261,-2.3616667541035246,97.89440636967129
138,sub-CC00389XX19,preterm,R,ventral,0.024537868119021367,-2.551370315646783,79.80011000410462
139,sub-CC00406XX10,preterm,R,ventral,0.004974211152989683,-1.1180935229163418,82.18216930387221
140,sub-CC00465XX12,preterm,R,ventral,0.05796353952863986,-3.4465760646120724,114.89680437434527
141,sub-CC00492BN15,preterm,R,ventral,0.06410631354591201,-3.554096409795759,108.28359900879842
142,sub-CC00525XX14,preterm,R,ventral,0.018491092780348883,-2.0567516263406915,78.10903411117741
143,sub-CC00563XX11,preterm,R,ventral,0.013680264153554389,-1.6612828609196526,75.43827558704005
144,sub-CC00648XX22,preterm,R,ventral,0.011748645621500797,-1.5588834517548653,68.40154431964784
145,sub-CC00754AN12,preterm,R,ventral,0.05883501959863868,-4.005708220068382,98.08196042693478
146,sub-CC00764AN14,preterm,R,ventral,0.05890706904000831,-3.4074352284037546,97.14206916302808
147,sub-CC00764BN14,preterm,R,ventral,0.029430165293276356,-2.5179870111633007,79.5307003641105
148,sub-CC00770XX12,preterm,R,ventral,0.06402779744440934,-4.238804350783039,107.62634249308122
149,sub-CC00792XX18,preterm,R,ventral,0.05357189631003334,-3.423024992907187,97.46658925315486
150,sub-CC00830XX14,preterm,R,ventral,0.0003685917902770397,-0.317719965927559,96.61285719336776
151,sub-CC00891XX18,preterm,R,ventral,0.011685366401312791,-1.4854905574215782,63.83571350043613
152,sub-CC00907XX16,preterm,R,ventral,0.012854993154222782,-1.7286148055974424,84.12438916163424
153,sub-CC00919XX20,preterm,R,ventral,0.02010712035854212,-1.8853344256446907,87.28479470924518
154,sub-CC00997BN25,preterm,R,ventral,0.08092609886721824,-4.556677434177756,103.89311736063138
155,sub-CC00998BN26,preterm,R,ventral,0.11590106349845553,-4.645035135163188,92.23155018298068
156,sub-CC01011XX05,preterm,R,ventral,0.01768785282953278,-2.0404190603776216,70.21976199464392
157,sub-CC01025XX11,preterm,R,ventral,0.0012363672965649553,0.49922745699476867,61.71330994500594
158,sub-CC01038XX16,preterm,R,ventral,0.02520486899571317,-2.546930358096263,108.3735508513038
159,sub-CC01077XX14,preterm,R,ventral,0.03911141971731469,-3.0013675422584587,83.9652355473974
160,sub-CC01104XX07,preterm,R,ventral,0.009583528597432278,-1.406902808507925,88.1812847174059
161,sub-CC01116AN11,preterm,R,ventral,0.0006457488017376223,-0.40578238725910654,65.52283271735745
162,sub-CC01209XX13,preterm,R,ventral,0.012359685929834385,1.5923826433650936,56.33566659872895
163,sub-CC01218XX14,preterm,R,ventral,0.012195818510190803,-1.8981055433297662,95.3281387449663
164,sub-CC00056XX07,fullterm,L,dorsal,0.0027170162917453666,0.8193573573961346,92.5949107648886
165,sub-CC00060XX03,fullterm,L,dorsal,0.012017351324090098,-1.6720237737082038,136.64577186924834
166,sub-CC00066XX09,fullterm,L,dorsal,0.0007346164700873237,-0.3722222713389916,136.33299327116944
167,sub-CC00068XX11,fullterm,L,dorsal,0.026107368269113973,2.5184203284869526,93.26233525240887
168,sub-CC00078XX13,fullterm,L,dorsal,0.0017376185191171345,-0.49825613768573473,152.18095449454214
169,sub-CC00082XX09,fullterm,L,dorsal,0.020803413645565705,1.9339512376493762,120.92843602283166
170,sub-CC00083XX10,fullterm,L,dorsal,0.0012558927170039924,0.5657396882201594,119.69331630776972
171,sub-CC00100XX01,fullterm,L,dorsal,0.011483660768300985,-1.5491058702120852,152.3393807795475
172,sub-CC00105XX06,fullterm,L,dorsal,0.030841987796198178,2.4604007854878667,115.86648286562915
173,sub-CC00111XX04,fullterm,L,dorsal,0.013618601561275812,2.1310639046482094,70.65359602490565
174,sub-CC00126XX11,fullterm,L,dorsal,0.0007628598093558647,-0.38124307673813973,139.34956307576883
175,sub-CC00143AN12,fullterm,L,dorsal,0.0019571143832547433,-0.557829583798256,118.32530400700473
176,sub-CC00145XX14,fullterm,L,dorsal,0.01684773606345835,1.7975305624165627,127.35305687530355
177,sub-CC00160XX04,fullterm,L,dorsal,0.008718841853732062,1.3800947174682594,107.04084431471844
178,sub-CC00162XX06,fullterm,L,dorsal,0.016486327276413304,1.9661652553641693,98.8287598995896
179,sub-CC00170XX06,fullterm,L,dorsal,0.0017638701053683814,0.5949953438921263,102.60999630180964
180,sub-CC00171XX07,fullterm,L,dorsal,0.004673977627623005,1.0803962465233594,97.41428822207618
181,sub-CC00174XX10,fullterm,L,dorsal,0.0013581609542765438,0.41234213193666786,152.61937144486717
182,sub-CC00182XX10,fullterm,L,dorsal,0.0017428653758722046,0.6154266650863011,113.02145279008457
183,sub-CC00185XX13,fullterm,L,dorsal,0.008862071358102908,1.2785390566857826,136.7616609117243
184,sub-CC00189XX17,fullterm,L,dorsal,0.027349071827771132,2.4738918560633283,83.5593954817317
185,sub-CC00195XX15,fullterm,L,dorsal,0.0016150459141361928,0.25890528955276654,167.60376506625576
186,sub-CC00200XX02,fullterm,L,dorsal,0.0033411906329896546,0.7397413322462164,124.61040949926416
187,sub-CC00207XX09,fullterm,L,dorsal,0.009398108288683371,1.6280496790129382,104.2462335894788
188,sub-CC00232XX10,fullterm,L,dorsal,0.020902928413946364,1.8869007544901852,123.51638865061399
189,sub-CC00261XX06,fullterm,L,dorsal,0.03005101669446797,2.5668179427268027,94.56500350800236
190,sub-CC00298XX19,fullterm,L,dorsal,0.05242998768259699,3.204511189167189,119.68608194096235
191,sub-CC00299XX20,fullterm,L,dorsal,0.0008728808142319799,0.3750470269956082,133.7351864774062
192,sub-CC00302XX05,fullterm,L,dorsal,7.066748728401517e-05,-0.10963311222509844,131.6121911630402
193,sub-CC00303XX06,fullterm,L,dorsal,0.00970172275229908,1.353716564502237,120.37042786847333
194,sub-CC00319XX14,fullterm,L,dorsal,0.006080710584894122,1.0153109616679497,118.20779971764782
195,sub-CC00320XX07,fullterm,L,dorsal,0.023652710758068074,2.3408722752923397,117.05002552399738
196,sub-CC00324XX11,fullterm,L,dorsal,0.03807293626108654,3.044314908372237,93.51989612080764
197,sub-CC00328XX15,fullterm,L,dorsal,0.013445985316976272,-1.7160611469975984,137.58208214856901
198,sub-CC00340XX11,fullterm,L,dorsal,0.01034135910784617,1.3098481629475074,108.41731882375194
199,sub-CC00344XX15,fullterm,L,dorsal,0.006071858502741723,1.12639955030733,110.18821665449208
200,sub-CC00345XX16,fullterm,L,dorsal,0.005878324019172099,0.970551131025868,136.23684027267672
201,sub-CC00349XX20,fullterm,L,dorsal,0.04453638689196726,2.809942308046277,117.84583356838758
202,sub-CC00352XX06,fullterm,L,dorsal,0.025274770427221704,2.2649357923838678,98.38462503939816
203,sub-CC00364XX10,fullterm,L,dorsal,0.028109237199745785,2.52230418799439,71.67441608117211
204,sub-CC00381XX11,fullterm,L,dorsal,0.0016023271943217399,0.5287859081120213,96.59797547412418
205,sub-CC00398XX20,fullterm,L,dorsal,0.006418272725414065,1.234312804033876,105.33957144771497
206,sub-CC00402XX06,fullterm,L,dorsal,9.07509092593628e-05,-0.10474474926005714,123.32962491103227
207,sub-CC00415XX11,fullterm,L,dorsal,0.005032846935220214,1.0389659014146206,90.18681385018316
208,sub-CC00421BN09,fullterm,L,dorsal,0.00764096888897603,0.9184691670632974,112.00302393639593
209,sub-CC00425XX13,fullterm,L,dorsal,0.03808020456169159,3.0106962656317875,74.38621238706722
210,sub-CC00429XX17,fullterm,L,dorsal,0.004122484230396406,0.8669943230732025,107.9923738952403
211,sub-CC00430XX10,fullterm,L,dorsal,0.008913971620516437,1.2945476956235504,141.33525464108592
212,sub-CC00444XX16,fullterm,L,dorsal,5.935457064887295e-05,-0.10617489658696735,149.10831581741317
213,sub-CC00447XX19,fullterm,L,dorsal,0.0012309218989198234,0.44187066258363245,144.323486528471
214,sub-CC00458XX13,fullterm,L,dorsal,0.0021609348565575504,0.654222653683861,120.54920185808382
215,sub-CC00466BN13,fullterm,L,dorsal,0.0016237536606107383,0.6071971139989303,103.5555738863994
216,sub-CC00467XX14,fullterm,L,dorsal,0.01144245510251618,-1.0264894990221918,159.73008555098681
217,sub-CC00470XX09,fullterm,L,dorsal,0.007776841049067285,1.3344979644122372,97.71272410319531
218,sub-CC00472XX11,fullterm,L,dorsal,0.015515013595751026,1.8222056644177431,114.5128994883989
219,sub-CC00473XX12,fullterm,L,dorsal,0.0003401803232526701,0.3046083809188845,116.15721511568943
220,sub-CC00498XX21,fullterm,L,dorsal,0.00015404892593684494,-0.14514781329271995,148.64524083912661
221,sub-CC00500XX05,fullterm,L,dorsal,0.014258183126118706,2.1521097152150155,94.1463619784761
222,sub-CC00509XX14,fullterm,L,dorsal,0.00460854830107138,0.9694604216504623,135.18041618932074
223,sub-CC00512XX09,fullterm,L,dorsal,0.00016748467644300824,-0.1882457683724183,124.44951822598024
224,sub-CC00520XX09,fullterm,L,dorsal,0.04111970665653952,2.87474178590933,106.98957764220157
225,sub-CC00534XX15,fullterm,L,dorsal,0.0005636883394739556,0.2953114440928151,132.61418320684785
226,sub-CC00541XX14,fullterm,L,dorsal,0.013196153114054532,1.6481057614684687,104.98753566722378
227,sub-CC00553XX09,fullterm,L,dorsal,0.012261105617468182,-1.6343677400566043,141.38592657119779
228,sub-CC00560XX08,fullterm,L,dorsal,0.010454270356386353,-1.2299172862988685,154.17457906822864
229,sub-CC00561XX09,fullterm,L,dorsal,0.02601237657067601,2.09939288127028,120.94252340226721
230,sub-CC00577XX17,fullterm,L,dorsal,0.0026261451600999575,0.6983127699774511,108.05538528391041
231,sub-CC00590XX14,fullterm,L,dorsal,0.0008164170110315228,-0.39509323236415417,103.56690909887186
232,sub-CC00592XX16,fullterm,L,dorsal,0.023182794922854688,2.3311887983256647,105.45813466128286
233,sub-CC00596XX20,fullterm,L,dorsal,5.691638256422049e-05,-0.10124001530077711,130.46864750078916
234,sub-CC00620XX10,fullterm,L,dorsal,0.0036239064515226627,-0.7762236322405701,142.9908023888256
235,sub-CC00649XX23,fullterm,L,dorsal,0.0008359848770377321,-0.384869614915858,109.3508134984643
236,sub-CC00667XX16,fullterm,L,dorsal,0.0185682478110476,1.6760366793878723,102.08939490525867
237,sub-CC00668XX17,fullterm,L,dorsal,0.06590558505252508,4.356850367110414,76.92847208829953
238,sub-CC00669XX18,fullterm,L,dorsal,0.004950372899658717,1.1682084375469381,109.28527618211692
239,sub-CC00685XX18,fullterm,L,dorsal,0.001892194400213154,-0.4711605940810848,156.54549706329902
240,sub-CC00698XX23,fullterm,L,dorsal,0.03397263839462361,2.726905762280565,92.58364015262096
241,sub-CC00705XX12,fullterm,L,dorsal,0.04754816225661218,2.9039092516424643,123.2187851277762
242,sub-CC00731XX14,fullterm,L,dorsal,0.01839522885141409,2.2126283619948253,119.68375921459328
243,sub-CC00736XX19,fullterm,L,dorsal,0.03248321611454319,2.08990282972673,119.98393571839611
244,sub-CC00737XX20,fullterm,L,dorsal,0.0010495024645912343,0.40642857545287214,117.6685326427261
245,sub-CC00777XX19,fullterm,L,dorsal,0.025353938234156215,2.16566477756855,98.64629201379918
246,sub-CC00810XX10,fullterm,L,dorsal,0.005917626165014123,1.0396454544998972,124.04768675269658
247,sub-CC00839XX23,fullterm,L,dorsal,0.006003472506185936,-1.1826300905054654,127.24482362954132
248,sub-CC00840XX16,fullterm,L,dorsal,0.008743271901686,-1.1112989596081935,122.9504284715884
249,sub-CC00851XX10,fullterm,L,dorsal,0.015489068938697947,1.9894000054144736,123.6991951252636
250,sub-CC00852XX11,fullterm,L,dorsal,0.009343611100500415,1.475259458819022,100.82592029883685
251,sub-CC00856XX15,fullterm,L,dorsal,0.0005512694860360101,0.29533325997213705,133.15659255643146
252,sub-CC00868XX19,fullterm,L,dorsal,0.002475304097818487,-0.40742503861021445,164.83301835132795
253,sub-CC00871XX14,fullterm,L,dorsal,0.019493461993433825,1.8947374207199739,124.07571658776094
254,sub-CC00884XX19,fullterm,L,dorsal,4.0347315286792806e-05,0.08206855186958015,134.59522539336893
255,sub-CC00897XX24,fullterm,L,dorsal,0.07388818718774481,3.735610224069458,110.48164030605356
256,sub-CC00914XX15,fullterm,L,dorsal,0.0002860670877846694,-0.1842365201090507,156.31874225042512
257,sub-CC00917XX18,fullterm,L,dorsal,0.014153743888932757,1.7149992028367005,109.13945051693862
258,sub-CC00930XX15,fullterm,L,dorsal,0.0015477896848752337,0.648949801577196,105.53815729833839
259,sub-CC00938XX23,fullterm,L,dorsal,0.0010611960407186372,0.4569888636918063,111.99221552980481
260,sub-CC00949XX26,fullterm,L,dorsal,0.004260898918555411,-1.0104002203995677,126.31324760780777
261,sub-CC00990XX18,fullterm,L,dorsal,0.03186808931727392,2.435013962972818,88.68402547716613
262,sub-CC00992XX20,fullterm,L,dorsal,0.006069049521695513,1.1308225998667734,128.63678163855693
263,sub-CC01027XX13,fullterm,L,dorsal,0.000772912485024202,-0.4359551757787157,127.29156730584886
264,sub-CC01029XX15,fullterm,L,dorsal,0.016752143791973206,2.0656158122105044,96.81164338904506
265,sub-CC01032XX10,fullterm,L,dorsal,0.0040770033274896145,0.8875337723811061,124.4397622107288
266,sub-CC01050XX03,fullterm,L,dorsal,0.0021572211437720368,0.5715679999664536,141.83086394745717
267,sub-CC01051XX04,fullterm,L,dorsal,0.009842753557658068,1.780675615711643,95.25676080591619
268,sub-CC01086XX15,fullterm,L,dorsal,0.006393800752991119,0.9706499779656157,138.98920609825552
269,sub-CC01093BN14,fullterm,L,dorsal,0.0045397257394017565,0.9511575230191982,111.7933870822278
270,sub-CC01096XX17,fullterm,L,dorsal,0.0022338275776982996,0.5683279403048719,128.03376418775372
271,sub-CC01145XX16,fullterm,L,dorsal,9.5075955838686e-05,0.153831242132026,117.08911967035512
272,sub-CC01207XX11,fullterm,L,dorsal,0.0008930867731244962,0.45573571480804803,110.48802514374592
273,sub-CC01215XX11,fullterm,L,dorsal,0.032537412595921245,2.1301471181551093,119.68164715843743
274,sub-CC01236XX16,fullterm,L,dorsal,0.050682188913154125,3.710023635650456,90.73407974029715
275,sub-CC00056XX07,fullterm,L,ventral,0.03150771321355106,-2.862035244776852,85.9981139855355
276,sub-CC00060XX03,fullterm,L,ventral,0.03472689044090849,-3.1644337880859696,98.3223204342243
277,sub-CC00066XX09,fullterm,L,ventral,0.045337210492633395,-3.337494255269558,81.97891699893371
278,sub-CC00068XX11,fullterm,L,ventral,0.0468210824053612,-3.2369139615792766,79.75026318970916
279,sub-CC00078XX13,fullterm,L,ventral,0.0428807778931547,-3.169752321231763,81.88185198323937
280,sub-CC00082XX09,fullterm,L,ventral,0.016501840928200395,-1.7669417285852236,61.26399025142942
281,sub-CC00083XX10,fullterm,L,ventral,0.020283120044068403,-1.9185435193731288,56.29747541527561
282,sub-CC00100XX01,fullterm,L,ventral,0.011037376170412228,-2.020611416775074,76.99519171069485
283,sub-CC00105XX06,fullterm,L,ventral,0.1466718343155572,-6.510523280312173,142.42773045591812
284,sub-CC00111XX04,fullterm,L,ventral,0.040288327233067744,-2.723851778869938,61.41943619207015
285,sub-CC00126XX11,fullterm,L,ventral,0.04147370898555647,-3.7247450862985665,98.83318580395856
286,sub-CC00143AN12,fullterm,L,ventral,0.04761992984830077,-3.1070847708490916,107.69017192911605
287,sub-CC00145XX14,fullterm,L,ventral,0.07820143403727742,-4.522133572468955,102.0424092859074
288,sub-CC00160XX04,fullterm,L,ventral,0.03705130960995395,-3.2059951626693786,103.0228561222637
289,sub-CC00162XX06,fullterm,L,ventral,0.05252899366999397,-3.866888349209131,109.46480428414615
290,sub-CC00170XX06,fullterm,L,ventral,0.10087837752309681,-4.971472370435556,120.65300390235234
291,sub-CC00171XX07,fullterm,L,ventral,0.047881500334707505,-3.3453498755490796,93.717476628478
292,sub-CC00174XX10,fullterm,L,ventral,0.05073899293700579,-3.695230521086093,81.14853140033225
293,sub-CC00182XX10,fullterm,L,ventral,0.002773605720412964,-0.8884123588480339,97.57533890401415
294,sub-CC00185XX13,fullterm,L,ventral,0.05328377460316769,-3.0194269566800878,62.764541356797594
295,sub-CC00189XX17,fullterm,L,ventral,0.03352487104307389,-2.8233917308865437,85.199066699705
296,sub-CC00195XX15,fullterm,L,ventral,0.00747744756095492,-1.6819413430676613,90.62416274372869
297,sub-CC00200XX02,fullterm,L,ventral,0.02295329323183981,-2.308446834931895,101.32743678818103
298,sub-CC00207XX09,fullterm,L,ventral,0.015289907615261944,-1.9913243459527488,69.82279796753603
299,sub-CC00232XX10,fullterm,L,ventral,0.03487890375474367,-2.5000188606369083,69.87039905762407
300,sub-CC00261XX06,fullterm,L,ventral,0.025954602830216444,-2.384611529117061,72.26310978231822
301,sub-CC00298XX19,fullterm,L,ventral,0.050381648401313206,-3.510525595906264,82.22767641330363
302,sub-CC00299XX20,fullterm,L,ventral,0.06159289688059566,-3.885397006540747,83.44913634306836
303,sub-CC00302XX05,fullterm,L,ventral,0.007491716829560069,-1.1885462214536162,68.4515974892712
304,sub-CC00303XX06,fullterm,L,ventral,0.00022707011020994816,-0.2593747046610777,70.33379232046619
305,sub-CC00319XX14,fullterm,L,ventral,0.054658965344262844,-3.6374303515595163,116.33341699628389
306,sub-CC00320XX07,fullterm,L,ventral,0.08123898970280552,-4.93667282773532,101.37877861629367
307,sub-CC00324XX11,fullterm,L,ventral,0.03890737405318101,-3.3313366626680683,92.29173873871464
308,sub-CC00328XX15,fullterm,L,ventral,0.00546282190166425,-1.2852964305697179,94.92002927224748
309,sub-CC00340XX11,fullterm,L,ventral,0.007502526119622432,-1.4073224391494055,99.89994202991456
310,sub-CC00344XX15,fullterm,L,ventral,0.09265526172619953,-3.9536361377928744,69.17485966656736
311,sub-CC00345XX16,fullterm,L,ventral,0.024802016500915403,-2.7109692336511846,100.43399277983346
